,chr,start,end,Input_count,MeCP2_count,corresponding_loci,MeCP2_signal,loci_name
1731,chr8,29000001,33000000,1856810.0,1678444.0,chr8_31251234_31260001,-0.14570179414435125,chr8_29000001_33000000
1732,chr8,31000001,35000000,1828409.0,3604090.0,chr8_33745646_33759966,0.9790462125797341,chr8_31000001_35000000
1733,chr8,32000001,36000000,1818937.0,4167883.0,chr8_34850006_34860863,1.1962192039045576,chr8_32000001_36000000
1734,chr8,33000001,37000000,1747889.0,4900076.0,chr8_35201034_35209444,1.487190556404975,chr8_33000001_37000000
1735,chr8,33000001,37000000,1747889.0,4900076.0,chr8_35401980_35412537,1.487190556404975,chr8_33000001_37000000
1736,chr8,34000001,38000000,1690134.0,3950612.0,chr8_36252373_36259990,1.2249385292197412,chr8_34000001_38000000
1737,chr8,34000001,38000000,1690134.0,3950612.0,chr8_36435882_36446573,1.2249385292197412,chr8_34000001_38000000
1738,chr8,34000001,38000000,1690134.0,3950612.0,chr8_36675547_36686003,1.2249385292197412,chr8_34000001_38000000
1739,chr8,36000001,40000000,1593702.0,1781104.0,chr8_38744128_38759893,0.16038986820869897,chr8_36000001_40000000
1740,chr8,38000001,42000000,1618511.0,1534397.0,chr8_40603488_40612597,-0.07699536590611174,chr8_38000001_42000000
1741,chr8,39000001,43000000,1616581.0,1528811.0,chr8_41247667_41259897,-0.08053573273955184,chr8_39000001_43000000
1742,chr8,39000001,43000000,1616581.0,1528811.0,chr8_41361144_41373254,-0.08053573273955184,chr8_39000001_43000000
1743,chr8,41000001,45000000,1735066.0,1621169.0,chr8_43744906_43759696,-0.09795604883709583,chr8_41000001_45000000
1744,chr8,44000001,48000000,2049752.0,5528964.0,chr8_46250027_46260000,1.43155980983348,chr8_44000001_48000000
1745,chr8,45000001,49000000,2063540.0,6471776.0,chr8_47688677_47702507,1.6490402702640994,chr8_45000001_49000000
1746,chr8,45000001,49000000,2063540.0,6471776.0,chr8_47868354_47877141,1.6490402702640994,chr8_45000001_49000000
1747,chr8,46000001,50000000,2061003.0,5677908.0,chr8_48196007_48217477,1.4620128681778448,chr8_46000001_50000000
1748,chr8,46000001,50000000,2061003.0,5677908.0,chr8_48523580_48534482,1.4620128681778448,chr8_46000001_50000000
1749,chr8,46000001,50000000,2061003.0,5677908.0,chr8_48751534_48759978,1.4620128681778448,chr8_46000001_50000000
1750,chr8,49000001,53000000,1745358.0,923464.0,chr8_51246200_51259994,-0.9183953600261,chr8_49000001_53000000
1751,chr8,51000001,55000000,1692495.0,968330.0,chr8_53742920_53759737,-0.8055808751181112,chr8_51000001_55000000
1752,chr8,54000001,58000000,1662356.0,1744379.0,chr8_56240018_56259988,0.06948415356279658,chr8_54000001_58000000
1753,chr8,56000001,60000000,1777643.0,1889720.0,chr8_58745114_58759883,0.088206865920369,chr8_56000001_60000000
1754,chr8,59000001,63000000,1836899.0,2217843.0,chr8_61251461_61260001,0.2718849379229646,chr8_59000001_63000000
1755,chr8,59000001,63000000,1836899.0,2217843.0,chr8_61290859_61302037,0.2718849379229646,chr8_59000001_63000000
1756,chr8,61000001,65000000,1921518.0,2532020.0,chr8_63746542_63759701,0.39804230937161517,chr8_61000001_65000000
1757,chr8,64000001,68000000,1911342.0,2298815.0,chr8_66245986_66257436,0.2663044225114493,chr8_64000001_68000000
1758,chr8,65000001,69000000,1896383.0,2251481.0,chr8_67966919_67976697,0.24762393769607016,chr8_65000001_69000000
1759,chr8,66000001,70000000,1797097.0,3389585.0,chr8_68191776_68203113,0.9154403676700275,chr8_66000001_70000000
1760,chr8,66000001,70000000,1797097.0,3389585.0,chr8_68523501_68549958,0.9154403676700275,chr8_66000001_70000000
1761,chr8,66000001,70000000,1797097.0,3389585.0,chr8_68740000_68756355,0.9154403676700275,chr8_66000001_70000000
1762,chr8,69000001,73000000,1403643.0,12876105.0,chr8_71243515_71258453,3.197448291649963,chr8_69000001_73000000
1763,chr8,69000001,73000000,1403643.0,12876105.0,chr8_71330574_71341463,3.197448291649963,chr8_69000001_73000000
1764,chr8,70000001,74000000,1499278.0,11635119.0,chr8_72654837_72686288,2.956146144763917,chr8_70000001_74000000
1765,chr8,71000001,75000000,1490292.0,6058990.0,chr8_73743390_73759815,2.023482291999781,chr8_71000001_75000000
1766,chr8,73000001,77000000,1735749.0,2263355.0,chr8_75064672_75074730,0.3829045441869188,chr8_73000001_77000000
1767,chr8,74000001,78000000,1805747.0,3541593.0,chr8_76246739_76259916,0.9718026535057076,chr8_74000001_78000000
1768,chr8,75000001,79000000,1943786.0,4713115.0,chr8_77045858_77056317,1.2778114885330443,chr8_75000001_79000000
1769,chr8,76000001,80000000,2063779.0,5265540.0,chr8_78026733_78055722,1.3512930045093756,chr8_76000001_80000000
1770,chr8,76000001,80000000,2063779.0,5265540.0,chr8_78750620_78759524,1.3512930045093756,chr8_76000001_80000000
1771,chr8,77000001,81000000,2073039.0,5947189.0,chr8_79364213_79372376,1.5204606668199283,chr8_77000001_81000000
1772,chr8,79000001,83000000,1878889.0,3428235.0,chr8_81243233_81259991,0.8675861687576735,chr8_79000001_83000000
1773,chr8,79000001,83000000,1878889.0,3428235.0,chr8_81370214_81381310,0.8675861687576735,chr8_79000001_83000000
1774,chr8,81000001,85000000,1679423.0,7768896.0,chr8_83425586_83437862,2.2097439479796708,chr8_81000001_85000000
1775,chr8,81000001,85000000,1679423.0,7768896.0,chr8_83749190_83759993,2.2097439479796708,chr8_81000001_85000000
1776,chr8,82000001,86000000,1692317.0,8645287.0,chr8_84188737_84202418,2.352914022914454,chr8_82000001_86000000
1777,chr8,84000001,88000000,1872857.0,10661681.0,chr8_86251806_86259997,2.509122268614947,chr8_84000001_88000000
1778,chr8,86000001,90000000,1952840.0,9478598.0,chr8_88306806_88315355,2.27909993150846,chr8_86000001_90000000
1779,chr8,86000001,90000000,1952840.0,9478598.0,chr8_88753095_88759967,2.27909993150846,chr8_86000001_90000000
1780,chr8,88000001,92000000,1892734.0,7969153.0,chr8_90298978_90307813,2.073954723166872,chr8_88000001_92000000
1781,chr8,88000001,92000000,1892734.0,7969153.0,chr8_90518765_90527052,2.073954723166872,chr8_88000001_92000000
1782,chr8,88000001,92000000,1892734.0,7969153.0,chr8_90862933_90873784,2.073954723166872,chr8_88000001_92000000
1783,chr8,89000001,93000000,1890560.0,6829847.0,chr8_91245950_91259936,1.8530396237666527,chr8_89000001_93000000
1784,chr8,90000001,94000000,1891068.0,6889457.0,chr8_92122408_92132246,1.8651890384473901,chr8_90000001_94000000
1785,chr8,91000001,95000000,1896811.0,8999106.0,chr8_93751042_93759630,2.2462057521725494,chr8_91000001_95000000
1786,chr8,93000001,97000000,1874274.0,8014322.0,chr8_95161408_95172744,2.09624859972371,chr8_93000001_97000000
1787,chr8,94000001,98000000,1862833.0,6922399.0,chr8_96247211_96257648,1.8937737545940698,chr8_94000001_98000000
1788,chr8,96000001,100000000,1850177.0,1088301.0,chr8_98748884_98759535,-0.7655856656256713,chr8_96000001_100000000
1789,chr8,99000001,103000000,1855047.0,943689.0,chr8_101243995_101259951,-0.9750723481110222,chr8_99000001_103000000
1790,chr8,101000001,105000000,1897556.0,3280853.0,chr8_103745543_103754589,0.789928492172067,chr8_101000001_105000000
1791,chr8,101000001,105000000,1897556.0,3280853.0,chr8_103857430_103867908,0.789928492172067,chr8_101000001_105000000
1792,chr8,102000001,106000000,1917182.0,6386077.0,chr8_104422242_104431036,1.735942648293684,chr8_102000001_106000000
1793,chr8,103000001,107000000,1924931.0,8591903.0,chr8_105463413_105471413,2.1581709731274428,chr8_103000001_107000000
1794,chr8,104000001,108000000,1904285.0,9712294.0,chr8_106252520_106259986,2.350562681839056,chr8_104000001_108000000
1795,chr8,105000001,109000000,2024862.0,10184872.0,chr8_107484014_107493629,2.3305323563538636,chr8_105000001_109000000
1796,chr8,106000001,110000000,2059645.0,8755266.0,chr8_108752792_108759991,2.087755314667616,chr8_106000001_110000000
1797,chr8,107000001,111000000,2084633.0,9433899.0,chr8_109944340_109953914,2.1780607360403197,chr8_107000001_111000000
1798,chr8,108000001,112000000,2084083.0,10090506.0,chr8_110954549_110965675,2.2755138816876945,chr8_108000001_112000000
1799,chr8,109000001,113000000,2071962.0,8556034.0,chr8_111246866_111260000,2.0459446714123066,chr8_109000001_113000000
1800,chr8,110000001,114000000,2102249.0,7716238.0,chr8_112652341_112662979,1.8759640837964848,chr8_110000001_114000000
1801,chr8,111000001,115000000,2121893.0,6737661.0,chr8_113751199_113760000,1.6668959344649752,chr8_111000001_115000000
1802,chr8,112000001,116000000,2163060.0,6084263.0,chr8_114478710_114488863,1.4920088327120367,chr8_112000001_116000000
1803,chr8,112000001,116000000,2163060.0,6084263.0,chr8_114956842_114964777,1.4920088327120367,chr8_112000001_116000000
1804,chr8,113000001,117000000,2162014.0,7112849.0,chr8_115154990_115163098,1.7180516714303034,chr8_113000001_117000000
1805,chr8,114000001,118000000,2099728.0,10077492.0,chr8_116250585_116259987,2.2628622803647396,chr8_114000001_118000000
1806,chr8,114000001,118000000,2099728.0,10077492.0,chr8_116601623_116611658,2.2628622803647396,chr8_114000001_118000000
1807,chr8,116000001,120000000,2019141.0,13741046.0,chr8_118129742_118139389,2.7666782644857424,chr8_116000001_120000000
1808,chr8,116000001,120000000,2019141.0,13741046.0,chr8_118749698_118758383,2.7666782644857424,chr8_116000001_120000000
1809,chr8,117000001,121000000,1927384.0,19557445.0,chr8_119141171_119150352,3.343001968815436,chr8_117000001_121000000
1810,chr8,117000001,121000000,1927384.0,19557445.0,chr8_119809780_119818331,3.343001968815436,chr8_117000001_121000000
1811,chr8,119000001,123000000,1752775.0,27696884.0,chr8_121252801_121259874,3.982010959573583,chr8_119000001_123000000
1812,chr8,121000001,125000000,1696834.0,23183446.0,chr8_123751781_123760001,3.7721776861369665,chr8_121000001_125000000
1813,chr8,124000001,128000000,1954238.0,11539301.0,chr8_126252569_126260001,2.5618777504812016,chr8_124000001_128000000
1814,chr8,126000001,129401212,1638218.0,4194158.0,chr8_128740029_128759892,1.3562538596323812,chr8_126000001_129401212
1815,chr9,1000001,5000000,1072376.0,1001519.0,chr9_3751139_3759903,-0.09862104593498773,chr9_1000001_5000000
1816,chr9,4000001,8000000,1572538.0,1645965.0,chr9_6249469_6258775,0.06583877854071529,chr9_4000001_8000000
1817,chr9,6000001,10000000,1663466.0,1880214.0,chr9_8750776_8759988,0.17670449531121812,chr9_6000001_10000000
1818,chr9,6000001,10000000,1663466.0,1880214.0,chr9_8908040_8920752,0.17670449531121812,chr9_6000001_10000000
1819,chr9,7000001,11000000,1733459.0,1800902.0,chr9_9121689_9131712,0.05506596185946939,chr9_7000001_11000000
1820,chr9,9000001,13000000,1727453.0,1223451.0,chr9_11240201_11259705,-0.4976901370434398,chr9_9000001_13000000
1821,chr9,11000001,15000000,1714180.0,3093154.0,chr9_13746640_13759912,0.8515600534797283,chr9_11000001_15000000
1822,chr9,12000001,16000000,1821639.0,4582233.0,chr9_14549707_14558151,1.3308137354927516,chr9_12000001_16000000
1823,chr9,13000001,17000000,1927749.0,4718842.0,chr9_15523047_15531171,1.2915156472242564,chr9_13000001_17000000
1824,chr9,14000001,18000000,1969664.0,4244616.0,chr9_16248849_16259009,1.1076844976270213,chr9_14000001_18000000
1825,chr9,16000001,20000000,1629781.0,1252705.0,chr9_18747961_18759784,-0.3796314031208474,chr9_16000001_20000000
1826,chr9,19000001,23000000,1667078.0,9070053.0,chr9_21248015_21259977,2.4437893736588747,chr9_19000001_23000000
1827,chr9,20000001,24000000,1881313.0,9607946.0,chr9_22612600_22622923,2.352488148046425,chr9_20000001_24000000
1828,chr9,20000001,24000000,1881313.0,9607946.0,chr9_22820201_22829931,2.352488148046425,chr9_20000001_24000000
1829,chr9,21000001,25000000,1963020.0,8420345.0,chr9_23740000_23759979,2.100804473273333,chr9_21000001_25000000
1830,chr9,22000001,26000000,1987448.0,4437536.0,chr9_24444141_24453329,1.1588417096549806,chr9_22000001_26000000
1831,chr9,24000001,28000000,2008145.0,3914893.0,chr9_26248815_26259992,0.9631094327948778,chr9_24000001_28000000
1832,chr9,26000001,30000000,2220969.0,4015632.0,chr9_28750110_28759972,0.8544378080108365,chr9_26000001_30000000
1833,chr9,29000001,33000000,2198249.0,5772875.0,chr9_31248109_31259964,1.3929351745678287,chr9_29000001_33000000
1834,chr9,30000001,34000000,2104324.0,4961481.0,chr9_32510214_32519462,1.2374139771723565,chr9_30000001_34000000
1835,chr9,30000001,34000000,2104324.0,4961481.0,chr9_32730800_32738680,1.2374139771723565,chr9_30000001_34000000
1836,chr9,31000001,35000000,2103996.0,4997792.0,chr9_33745643_33759998,1.248158898184124,chr9_31000001_35000000
1837,chr9,34000001,38000000,1855035.0,4479281.0,chr9_36243499_36260001,1.2718207667775772,chr9_34000001_38000000
1838,chr9,35000001,39000000,1669125.0,3459789.0,chr9_37418533_37426838,1.051592054288283,chr9_35000001_39000000
1839,chr9,36000001,40000000,1629916.0,2412957.0,chr9_38746807_38759977,0.5660045912295976,chr9_36000001_40000000
1840,chr9,39000001,43000000,1850674.0,5840246.0,chr9_41250394_41259977,1.657978354968858,chr9_39000001_43000000
1841,chr9,41000001,45000000,1929658.0,11416309.0,chr9_43752798_43759971,2.5646792078185063,chr9_41000001_45000000
1842,chr9,44000001,48000000,2352451.0,12144551.0,chr9_46249750_46260001,2.3680725746344464,chr9_44000001_48000000
1843,chr9,44000001,48000000,2352451.0,12144551.0,chr9_46325187_46335232,2.3680725746344464,chr9_44000001_48000000
1844,chr9,46000001,50000000,2483124.0,9011747.0,chr9_48049967_48059369,1.8596505039330717,chr9_46000001_50000000
1845,chr9,46000001,50000000,2483124.0,9011747.0,chr9_48229064_48237826,1.8596505039330717,chr9_46000001_50000000
1846,chr9,46000001,50000000,2483124.0,9011747.0,chr9_48752191_48759985,1.8596505039330717,chr9_46000001_50000000
1847,chr9,48000001,52000000,2048535.0,6183308.0,chr9_50110633_50121501,1.5937863282054967,chr9_48000001_52000000
1848,chr9,49000001,53000000,2092942.0,4924911.0,chr9_51250590_51259983,1.2345653213832757,chr9_49000001_53000000
1849,chr9,50000001,54000000,2033912.0,4290987.0,chr9_52405521_52414988,1.0770522699347724,chr9_50000001_54000000
1850,chr9,51000001,55000000,2027376.0,4393532.0,chr9_53748085_53759926,1.1157675238831428,chr9_51000001_55000000
1851,chr9,51000001,55000000,2027376.0,4393532.0,chr9_53925984_53936665,1.1157675238831428,chr9_51000001_55000000
1852,chr9,52000001,56000000,2001105.0,4810945.0,chr9_54324510_54334195,1.2655234373465085,chr9_52000001_56000000
1853,chr9,52000001,56000000,2001105.0,4810945.0,chr9_54526694_54547327,1.2655234373465085,chr9_52000001_56000000
1854,chr9,52000001,56000000,2001105.0,4810945.0,chr9_54672266_54684118,1.2655234373465085,chr9_52000001_56000000
1855,chr9,54000001,58000000,1983896.0,9452174.0,chr9_56250839_56259996,2.2523097887558614,chr9_54000001_58000000
1856,chr9,55000001,59000000,1973515.0,11209698.0,chr9_57266624_57275600,2.50590802127304,chr9_55000001_59000000
1857,chr9,56000001,60000000,2008314.0,11174052.0,chr9_58750335_58760000,2.476095681718963,chr9_56000001_60000000
1858,chr9,59000001,63000000,2008818.0,10733046.0,chr9_61251430_61259990,2.41764079973502,chr9_59000001_63000000
1859,chr9,61000001,65000000,2016220.0,13254699.0,chr9_63636129_63644871,2.716778936200315,chr9_61000001_65000000
1860,chr9,61000001,65000000,2016220.0,13254699.0,chr9_63752807_63759978,2.716778936200315,chr9_61000001_65000000
1861,chr9,62000001,66000000,2024231.0,11911726.0,chr9_64209545_64219935,2.5569366325965843,chr9_62000001_66000000
1862,chr9,64000001,68000000,2084516.0,9271729.0,chr9_66251763_66259035,2.1531259531507336,chr9_64000001_68000000
1863,chr9,65000001,69000000,2084669.0,7453068.0,chr9_67417068_67426900,1.8380160891961246,chr9_65000001_69000000
1864,chr9,65000001,69000000,2084669.0,7453068.0,chr9_67719827_67728279,1.8380160891961246,chr9_65000001_69000000
1865,chr9,66000001,70000000,2120875.0,6670347.0,chr9_68750884_68759650,1.6531022203043866,chr9_66000001_70000000
1866,chr9,67000001,71000000,2109602.0,6719466.0,chr9_69110387_69120082,1.6713757416606638,chr9_67000001_71000000
1867,chr9,69000001,73000000,2099665.0,6443013.0,chr9_71250631_71259990,1.6175763403491872,chr9_69000001_73000000
1868,chr9,69000001,73000000,2099665.0,6443013.0,chr9_71558893_71569766,1.6175763403491872,chr9_69000001_73000000
1869,chr9,69000001,73000000,2099665.0,6443013.0,chr9_71934511_71948084,1.6175763403491872,chr9_69000001_73000000
1870,chr9,71000001,75000000,2054432.0,5038576.0,chr9_73173838_73186173,1.2942764782480607,chr9_71000001_75000000
1871,chr9,71000001,75000000,2054432.0,5038576.0,chr9_73751293_73759953,1.2942764782480607,chr9_71000001_75000000
1872,chr9,74000001,78000000,2044591.0,4103155.0,chr9_76247658_76259999,1.0049213789312061,chr9_74000001_78000000
1873,chr9,75000001,79000000,1955523.0,4308948.0,chr9_77728594_77741322,1.1397811837241953,chr9_75000001_79000000
1874,chr9,76000001,80000000,1917715.0,3388304.0,chr9_78145939_78155994,0.8211749885807978,chr9_76000001_80000000
1875,chr9,76000001,80000000,1917715.0,3388304.0,chr9_78741532_78754558,0.8211749885807978,chr9_76000001_80000000
1876,chr9,78000001,82000000,1817909.0,2556080.0,chr9_80211170_80222254,0.4916530067362237,chr9_78000001_82000000
1877,chr9,79000001,83000000,1871556.0,1696998.0,chr9_81240023_81250170,-0.14125335207540207,chr9_79000001_83000000
1878,chr9,81000001,85000000,1910675.0,2014085.0,chr9_83329663_83342964,0.07604216923094018,chr9_81000001_85000000
1879,chr9,81000001,85000000,1910675.0,2014085.0,chr9_83748057_83758339,0.07604216923094018,chr9_81000001_85000000
1880,chr9,84000001,88000000,1941823.0,2536245.0,chr9_86248435_86259989,0.38528241283729053,chr9_84000001_88000000
1881,chr9,84000001,88000000,1941823.0,2536245.0,chr9_86610930_86620577,0.38528241283729053,chr9_84000001_88000000
1882,chr9,87000001,91000000,1559607.0,3433493.0,chr9_89274047_89283348,1.1384944872118843,chr9_87000001_91000000
1883,chr9,87000001,91000000,1559607.0,3433493.0,chr9_89869276_89878634,1.1384944872118843,chr9_87000001_91000000
1884,chr9,88000001,92000000,1536322.0,3064488.0,chr9_90040697_90058315,0.9961654311229942,chr9_88000001_92000000
1885,chr9,88000001,92000000,1536322.0,3064488.0,chr9_90224021_90233562,0.9961654311229942,chr9_88000001_92000000
1886,chr9,89000001,93000000,1760865.0,2957411.0,chr9_91244026_91259995,0.7480504464108259,chr9_89000001_93000000
1887,chr9,91000001,95000000,1934702.0,1649431.0,chr9_93746333_93757663,-0.2301429392977936,chr9_91000001_95000000
1888,chr9,94000001,98000000,2146395.0,5368523.0,chr9_96246515_96259999,1.3226096263543445,chr9_94000001_98000000
1889,chr9,94000001,98000000,2146395.0,5368523.0,chr9_96450595_96460654,1.3226096263543445,chr9_94000001_98000000
1890,chr9,95000001,99000000,2124030.0,7041048.0,chr9_97938937_97948026,1.7289860346620103,chr9_95000001_99000000
1891,chr9,96000001,100000000,2091580.0,8085154.0,chr9_98750411_98759587,1.9506820732446348,chr9_96000001_100000000
