,gene,chr,start,end
21937,Synj2bp,chr12,81497940,81532911
21938,Synm,chr7,67730159,67759742
21939,Synpo,chr18,60593972,60660142
21940,Synpo2,chr3,123076518,123236149
21941,Synpo2l,chr14,20658945,20668354
21942,Synpr,chr14,13284779,13615459
21943,Synrg,chr11,83964427,84044578
21944,Syp,chrX,7638470,7653256
21945,Sypl,chr12,32953890,32979050
21946,Sypl2,chr3,108211471,108226648
21947,Sys1,chr2,164456963,164479638
21948,Syt1,chr10,108497649,109010982
21949,Syt10,chr15,89782392,89841860
21950,Syt11,chr3,88744699,88775164
21951,Syt12,chr19,4445907,4477447
21952,Syt13,chr2,92915097,92956058
21953,Syt14,chr1,192891232,193035775
21954,Syt15,chr14,34219594,34230421
21955,Syt16,chr12,73997760,74267916
21956,Syt17,chr7,118380716,118448222
21957,Syt2,chr1,134646676,134762593
21958,Syt3,chr7,44384101,44400187
21959,Syt4,chr18,31437807,31447415
21960,Syt5,chr7,4539764,4547541
21961,Syt6,chr3,103575230,103645569
21962,Syt7,chr19,10389089,10453181
21963,Syt8,chr7,142434849,142440396
21964,Syt9,chr7,107370727,107548656
21965,Sytl1,chr4,133253089,133263113
21966,Sytl2,chr7,90302251,90410719
21967,Sytl3,chr17,6673457,6738042
21968,Sytl4,chrX,133936384,133981812
21969,Sytl5,chrX,9885621,9994543
21970,Syvn1,chr19,6046575,6053712
21971,Szrd1,chr4,141113000,141139775
21972,Szt2,chr4,118362742,118409273
21973,T,chr17,8434422,8442496
21974,T2,chr17,8372395,8422728
21975,Taar1,chr10,23920355,23921469
21976,Taar2,chr10,23938571,23941583
21977,Taar3,chr10,23949557,23950589
21978,Taar4,chr10,23960493,23961537
21979,Taar5,chr10,23970705,23971719
21980,Taar6,chr10,23984608,23985646
21981,Taar7a,chr10,23992404,23993481
21982,Taar7b,chr10,23999938,24001015
21983,Taar7d,chr10,24027221,24028298
21984,Taar7e,chr10,24037613,24038690
21985,Taar7f,chr10,24049509,24050586
21986,Taar8a,chr10,24076499,24077534
21987,Taar8b,chr10,24091259,24092294
21988,Taar8c,chr10,24100877,24101912
21989,Taar9,chr10,24108487,24109534
21990,Tab1,chr15,80133153,80161701
21991,Tab2,chr10,7905652,7956230
21992,Tab3,chrX,85574021,85634469
21993,Tac1,chr6,7554878,7565834
21994,Tac2,chr10,127724477,127731767
21995,Tac4,chr11,95261528,95269265
21996,Tacc1,chr8,25154551,25256588
21997,Tacc3,chr5,33658127,33678995
21998,Taco1,chr11,106066060,106073612
21999,Taco1os,chr11,106065076,106066305
22000,Tacr1,chr6,82402333,82560104
22001,Tacr2,chr10,62252437,62265990
22002,Tacr3,chr3,134829006,134934579
22003,Tacstd2,chr6,67534061,67535796
22004,Tada1,chr1,166379096,166393621
22005,Tada2a,chr11,84078919,84129600
22006,Tada2b,chr5,36473669,36484285
22007,Tada3,chr6,113366024,113377883
22008,Taf1,chrX,101532733,101601789
22009,Taf10,chr7,105739392,105744361
22010,Taf11,chr17,27901121,27909242
22011,Taf12,chr4,132274374,132295766
22012,Taf13,chr3,108571697,108583222
22013,Taf15,chr11,83473085,83506743
22014,Taf1a,chr1,183388980,183410198
22015,Taf1b,chr12,24498580,24558571
22016,Taf1c,chr8,119597974,119605222
22017,Taf1d,chr9,15306213,15312104
22018,Taf2,chr15,55015128,55072152
22019,Taf3,chr2,9914551,10048596
22020,Taf4,chr2,179912151,179976646
22021,Taf5,chr19,47067747,47083479
22022,Taf5l,chr8,123996317,124021309
22023,Taf6,chr5,138178616,138187451
22024,Taf6l,chr19,8772521,8786417
22025,Taf7,chr18,37640490,37644204
22026,Taf7l,chrX,134460117,134476490
22027,Taf8,chr17,47488049,47502287
22028,Taf9,chr13,100651578,100656060
22029,Taf9b,chrX,106206882,106221158
22030,Tagap,chr17,7925999,7934897
22031,Tagap1,chr17,6954964,6961156
22032,Tagln,chr9,45929627,45936058
22033,Tagln2,chr1,172500046,172507380
22034,Tagln3,chr16,45711229,45724608
22035,Tal1,chr4,115056425,115071755
22036,Tal2,chr4,53779704,53788712
22037,Taldo1,chr7,141392198,141402968
22038,Tamm41,chr6,115004380,115037876
22039,Tanc1,chr2,59612041,59846149
22040,Tanc2,chr11,105589985,105929304
22041,Tango2,chr16,18300824,18348103
22042,Tango6,chr8,106683067,106851439
22043,Tank,chr2,61578584,61654171
22044,Taok1,chr11,77529161,77607815
22045,Taok2,chr7,126865677,126884703
22046,Taok3,chr5,117120128,117275219
22047,Tap1,chr17,34187552,34197225
22048,Tap2,chr17,34203526,34216321
22049,Tapbp,chr17,33915898,33929288
22050,Tapbpl,chr6,125223932,125231860
22051,Tapt1,chr5,44175153,44226626
22052,Tarbp2,chr15,102518191,102523676
22053,Tardbp,chr4,148612381,148627019
22054,Tarm1,chr7,3486499,3502624
22055,Tars,chr15,11383662,11399658
22056,Tars2,chr3,95739975,95760206
22057,Tarsl2,chr7,65644897,65692091
22058,Tas1r1,chr4,152027913,152038568
22059,Tas1r2,chr4,139653537,139670280
22060,Tas1r3,chr4,155859267,155863362
22061,Tas2r102,chr6,132762130,132763174
22062,Tas2r103,chr6,133036162,133037101
22063,Tas2r104,chr6,131684835,131685744
22064,Tas2r105,chr6,131686531,131687495
22065,Tas2r106,chr6,131677959,131678886
22066,Tas2r107,chr6,131659117,131660149
22067,Tas2r108,chr6,40493528,40494541
22068,Tas2r109,chr6,132980014,132980965
22069,Tas2r110,chr6,132868007,132869009
22070,Tas2r113,chr6,132893010,132893940
22071,Tas2r114,chr6,131689133,131690063
22072,Tas2r115,chr6,132737002,132738035
22073,Tas2r116,chr6,132855437,132856355
22074,Tas2r117,chr6,132802817,132803975
22075,Tas2r118,chr6,23969160,23970060
22076,Tas2r119,chr15,32177288,32178294
22077,Tas2r120,chr6,132656952,132657844
22078,Tas2r121,chr6,132700089,132701007
22079,Tas2r122,chr6,132710998,132711928
22080,Tas2r123,chr6,132847141,132848143
22081,Tas2r124,chr6,132754729,132755659
22082,Tas2r125,chr6,132909650,132910587
22083,Tas2r126,chr6,42434534,42435464
22084,Tas2r129,chr6,132951101,132952066
22085,Tas2r130,chr6,131629822,131630912
22086,Tas2r131,chr6,132956883,132957919
22087,Tas2r134,chr2,51627510,51628408
22088,Tas2r135,chr6,42405433,42406526
22089,Tas2r136,chr6,132777178,132778162
22090,Tas2r137,chr6,40491232,40492305
22091,Tas2r138,chr6,40612314,40613310
22092,Tas2r139,chr6,42140935,42141895
22093,Tas2r140,chr6,133054816,133055816
22094,Tas2r143,chr6,42400237,42401119
22095,Tas2r144,chr6,42215327,42216287
22096,Tasp1,chr2,139833479,140066805
22097,Tat,chr8,109990436,109999803
22098,Tatdn1,chr15,58890152,58933730
22099,Tatdn2,chr6,113697049,113711069
22100,Tatdn3,chr1,191045825,191062932
22101,Tax1bp1,chr6,52713728,52766780
22102,Tax1bp3,chr11,73177082,73183162
22103,Taz,chrX,74281911,74290151
22104,Tbata,chr10,61171953,61188841
22105,Tbc1d1,chr5,64156304,64351486
22106,Tbc1d10a,chr11,4186788,4215505
22107,Tbc1d10b,chr7,127197458,127208468
22108,Tbc1d10c,chr19,4184357,4191047
22109,Tbc1d12,chr19,38836578,38919923
22110,Tbc1d13,chr2,30133745,30152013
22111,Tbc1d14,chr5,36490603,36593276
22112,Tbc1d15,chr10,115197876,115251493
22113,Tbc1d16,chr11,119143044,119228499
22114,Tbc1d17,chr7,44834622,44849079
22115,Tbc1d19,chr5,53809605,53903965
22116,Tbc1d2,chr4,46604389,46650209
22117,Tbc1d20,chr2,152293827,152313996
22118,Tbc1d21,chr9,58359803,58370369
22119,Tbc1d22a,chr15,86214458,86498503
22120,Tbc1d22b,chr17,29549787,29606895
22121,Tbc1d22bos,chr17,29578815,29596305
22122,Tbc1d23,chr16,57168865,57231466
22123,Tbc1d24,chr17,24175430,24209387
22124,Tbc1d25,chrX,8154471,8176181
22125,Tbc1d2b,chr9,90202026,90270804
22126,Tbc1d30,chr10,121263823,121311189
22127,Tbc1d31,chr15,57912198,57970067
22128,Tbc1d4,chr14,101442359,101609191
22129,Tbc1d5,chr17,50733126,51179349
22130,Tbc1d7,chr13,43151743,43171501
22131,Tbc1d8,chr1,39371491,39478755
22132,Tbc1d8b,chrX,139684995,139753405
22133,Tbc1d9,chr8,83165351,83272934
22134,Tbc1d9b,chr11,50131395,50172785
22135,Tbca,chr13,94788942,94842899
22136,Tbcb,chr7,30224130,30232272
22137,Tbcc,chr17,46890620,46892463
22138,Tbccd1,chr16,22813214,22857569
22139,Tbcd,chr11,121451948,121617164
22140,Tbce,chr13,13997948,14039638
22141,Tbcel,chr9,42412315,42507809
22142,Tbck,chr3,132684143,132841688
22143,Tbk1,chr10,121546454,121586794
22144,Tbkbp1,chr11,97136170,97151495
22145,Tbl1x,chrX,77511012,77662983
22146,Tbl1xr1,chr3,22076651,22216594
22147,Tbl2,chr5,135149656,135165760
22148,Tbl3,chr17,24697948,24707660
22149,Tbp,chr17,15499887,15528379
22150,Tbpl1,chr10,22703878,22731938
22151,Tbpl2,chr2,24071720,24096595
22152,Tbr1,chr2,61802929,61814114
22153,Tbrg1,chr9,37649181,37657312
22154,Tbrg4,chr11,6615597,6626067
22155,Tbx1,chr16,18581712,18586969
22156,Tbx10,chr19,3992751,3999511
22157,Tbx15,chr3,99240380,99354259
22158,Tbx18,chr9,87702799,87731260
22159,Tbx19,chr1,165137854,165160773
22160,Tbx2,chr11,85832550,85841948
22161,Tbx20,chr9,24720811,24774303
22162,Tbx21,chr11,97098070,97115331
22163,Tbx22,chrX,107667963,107688978
22164,Tbx3,chr5,119670668,119684724
22165,Tbx3os1,chr5,119570129,119671365
22166,Tbx3os2,chr5,119685094,119691218
22167,Tbx4,chr11,85886421,85916097
22168,Tbx5,chr5,119832667,119885219
22169,Tbx6,chr7,126781482,126785560
22170,Tbxa2r,chr10,81328731,81335171
22171,Tbxas1,chr6,38875403,39084585
22172,Tc2n,chr12,101645442,101718523
22173,Tcaf1,chr6,42668001,42710088
22174,Tcaf2,chr6,42623015,42645254
22175,Tcaf3,chr6,42584865,42597692
22176,Tcaim,chr9,122805538,122836334
22177,Tcam1,chr11,106276671,106288745
22178,Tcap,chr11,98383810,98384953
22179,Tcea1,chr1,4857813,4897909
22180,Tcea2,chr2,181680309,181688071
22181,Tcea3,chr4,136247728,136274898
22182,Tceal1,chrX,136707981,136711478
22183,Tceal3,chrX,136590841,136668378
22184,Tceal5,chrX,136200947,136203876
22185,Tceal6,chrX,135208686,135210687
22186,Tceal7,chrX,136214778,136226100
22187,Tceal8,chrX,136168983,136172342
22188,Tceanc,chrX,166499811,166518567
22189,Tceanc2,chr4,107134154,107179116
22190,Tceb1,chr1,16641724,16657042
22191,Tceb2,chr17,23824739,23829109
22192,Tceb3,chr4,136003367,136021763
22193,Tcerg1,chr18,42511509,42575551
22194,Tcerg1l,chr7,138208973,138397730
22195,Tcf12,chr9,71842687,72111871
22196,Tcf15,chr2,152143560,152149097
22197,Tcf19,chr17,35512733,35516824
22198,Tcf20,chr15,82808628,82912134
22199,Tcf21,chr10,22817278,22820128
22200,Tcf23,chr5,30968661,30977018
22201,Tcf24,chr1,9960162,9967932
22202,Tcf25,chr8,123373823,123404173
22203,Tcf3,chr10,80409513,80433647
22204,Tcf4,chr18,69343355,69689079
22205,Tcf7,chr11,52252370,52283014
22206,Tcf7l1,chr6,72626377,72789254
22207,Tcf7l2,chr19,55741809,55933654
22208,Tcfl5,chr2,180621955,180642708
22209,Tchhl1,chr3,93468753,93471980
22210,Tchp,chr5,114707759,114722327
22211,Tcirg1,chr19,3896049,3907133
22212,Tcl1,chr12,105216749,105222793
22213,Tcl1b1,chr12,105159689,105166622
22214,Tcl1b2,chr12,105146013,105155225
22215,Tcl1b3,chr12,105191042,105195610
22216,Tcl1b4,chr12,105202421,105206993
22217,Tcl1b5,chr12,105176357,105181143
22218,Tcn2,chr11,3917191,3932159
22219,Tcof1,chr18,60813754,60848971
22220,Tcp1,chr17,12915700,12925067
22221,Tcp10a,chr17,7324645,7345974
22222,Tcp10b,chr17,13061103,13082481
22223,Tcp10c,chr17,13354571,13377223
22224,Tcp11,chr17,28066746,28080639
22225,Tcp11l1,chr2,104657287,104712169
22226,Tcp11l2,chr10,84576625,84614359
22227,Tcp11x2,chrX,135654697,135693790
22228,Tcrg-C1,chr13,19214102,19217024
22229,Tcrg-C2,chr13,19304648,19307551
22230,Tcrg-C3,chr13,19260883,19263528
22231,Tcrg-C4,chr13,19344557,19352756
22232,Tcrg-V3,chr13,19242844,19243301
22233,Tcrg-V4,chr13,19184973,19185506
22234,Tcrg-V5,chr13,19192277,19192725
22235,Tcrg-V6,chr13,19190355,19190929
22236,Tcrg-V7,chr13,19178023,19178492
22237,Tcstv1,chr13,119893387,119894785
22238,Tcstv3,chr13,120317566,120318076
22239,Tcta,chr9,108302957,108306160
22240,Tcte2,chr17,13482552,13761825
22241,Tcte3,chr17,15027156,15041559
22242,Tctex1d1,chr4,102986378,103005594
22243,Tctex1d2,chr16,32419701,32429099
22244,Tctex1d4,chr4,117126793,117128738
22245,Tctn1,chr5,122237847,122264460
22246,Tctn2,chr5,124598748,124627738
22247,Tctn3,chr19,40596445,40612233
22248,Tdg,chr10,82629827,82650799
22249,Tdgf1,chr9,110939602,110946158
22250,Tdh,chr14,63492346,63509092
22251,Tdo2,chr3,81957089,81976202
22252,Tdp1,chr12,99884516,99955219
22253,Tdp2,chr13,24831678,24842153
22254,Tdpoz1,chr3,93669332,93676310
22255,Tdpoz2,chr3,93651541,93652686
22256,Tdpoz3,chr3,93826019,93827117
22257,Tdpoz4,chr3,93796397,93797510
22258,Tdpoz5,chr3,93960291,93961314
22259,Tdrd1,chr19,56826208,56870012
22260,Tdrd12,chr7,35469097,35537745
22261,Tdrd3,chr14,87416638,87545373
22262,Tdrd5,chr1,156255295,156303664
22263,Tdrd6,chr17,43615334,43630299
22264,Tdrd7,chr4,45965333,46034761
22265,Tdrd9,chr12,111971558,112068854
22266,Tdrkh,chr3,94413272,94434668
22267,Tdrp,chr8,13952007,13975032
22268,Tead1,chr7,112679317,112906807
22269,Tead2,chr7,45215752,45233644
22270,Tead3,chr17,28331670,28350805
22271,Tead4,chr6,128224287,128300823
22272,Tec,chr5,72755715,72868483
22273,Tecpr1,chr5,144194441,144223615
22274,Tecpr2,chr12,110889263,110972394
22275,Tecr,chr8,83571699,83594491
22276,Tecrl,chr5,83278144,83355195
22277,Tecta,chr9,42329618,42399929
22278,Tectb,chr19,55180732,55196313
22279,Teddm1a,chr1,153891741,153893058
22280,Teddm1b,chr1,153874344,153876871
22281,Teddm2,chr1,153849541,153900228
22282,Teddm3,chr16,21152654,21154000
22283,Tef,chr15,81802420,81826861
22284,Tefm,chr11,80136677,80142175
22285,Tek,chr4,94739288,94874976
22286,Tekt1,chr11,72344721,72362442
22287,Tekt2,chr4,126322120,126325688
22288,Tekt3,chr11,63061653,63094964
22289,Tekt4,chr17,25471589,25476594
22290,Tekt5,chr16,10357947,10395490
22291,Telo2,chr17,25099569,25115967
22292,Ten1,chr11,116198854,116215318
22293,Tenm1,chrX,42527865,43429126
22294,Tenm3,chr8,48227681,48844026
22295,Tenm4,chr7,96171245,96911093
22296,Tep1,chr14,50824061,50870560
22297,Tepp,chr8,95310565,95326323
22298,Terf1,chr1,15805645,15844052
22299,Terf2,chr8,107069399,107096547
22300,Terf2ip,chr8,112011358,112020528
22301,Tert,chr13,73627000,73649041
22302,Tes,chr6,17065148,17105828
22303,Tesc,chr5,118027742,118061878
22304,Tescl,chr7,24333081,24333936
22305,Tesk1,chr4,43441938,43448064
22306,Tesk2,chr4,116720947,116805956
22307,Tespa1,chr10,130322851,130362642
22308,Tet1,chr10,62804569,62899118
22309,Tet2,chr3,133463678,133545139
22310,Tet3,chr6,83362372,83459084
22311,Tex10,chr4,48430857,48473459
22312,Tex101,chr7,24668006,24676675
22313,Tex11,chrX,100838647,101059667
22314,Tex12,chr9,50557147,50561268
22315,Tex13,chrX,140808306,140813433
22316,Tex13a,chrX,138208164,138209580
22317,Tex14,chr11,87405064,87555823
22318,Tex15,chr8,33516737,33585582
22319,Tex16,chrX,112011006,112127326
22320,Tex19.1,chr11,121146142,121148319
22321,Tex19.2,chr11,121116214,121118677
22322,Tex2,chr11,106502146,106613423
22323,Tex21,chr12,76198691,76246746
22324,Tex22,chr12,113074501,113088917
22325,Tex24,chr8,27344393,27349188
22326,Tex26,chr5,149439659,149470979
22327,Tex261,chr6,83768884,83775813
22328,Tex264,chr9,106658745,106685927
22329,Tex29,chr8,11840473,11855761
22330,Tex30,chr1,44086612,44102441
22331,Tex33,chr15,78378399,78395912
22332,Tex35,chr1,157099138,157108680
22333,Tex36,chr7,133587023,133602158
22334,Tex37,chr6,70913086,70918927
22335,Tex38,chr4,115779833,115781018
22336,Tex40,chr19,6922425,6925380
22337,Tex43,chr18,56588349,56594782
22338,Tex9,chr9,72450393,72492212
22339,Tfam,chr10,71225463,71238280
22340,Tfap2a,chr13,40715674,40733823
22341,Tfap2b,chr1,19208913,19238576
22342,Tfap2c,chr2,172549592,172558622
22343,Tfap2d,chr1,19103021,19166346
22344,Tfap2e,chr4,126716005,126736240
22345,Tfap4,chr16,4544660,4559720
22346,Tfb1m,chr17,3519262,3557713
22347,Tfb2m,chr1,179528054,179546267
22348,Tfcp2,chr15,100502798,100552008
22349,Tfcp2l1,chr1,118627944,118685168
22350,Tfdp1,chr8,13338750,13378448
22351,Tfdp2,chr9,96196274,96323646
22352,Tfe3,chrX,7762559,7775202
22353,Tfeb,chr17,47737029,47792419
22354,Tfec,chr6,16833372,16898441
22355,Tff1,chr17,31161395,31165053
22356,Tff2,chr17,31141048,31144282
22357,Tff3,chr17,31125305,31129646
22358,Tfg,chr16,56690331,56717450
22359,Tfip11,chr5,112326357,112338073
22360,Tfpi,chr2,84432854,84476775
22361,Tfpi2,chr6,3962594,3988919
22362,Tfpt,chr7,3620323,3629929
22363,Tfr2,chr5,137569839,137587481
22364,Tfrc,chr16,32608919,32632794
22365,Tg,chr15,66670752,66850721
22366,Tgds,chr14,118111910,118132765
22367,Tgfa,chr6,86195222,86275719
22368,Tgfb1,chr7,25687001,25705077
22369,Tgfb1i1,chr7,128246811,128255699
22370,Tgfb2,chr1,186622791,186705989
22371,Tgfb3,chr12,86056743,86079041
22372,Tgfbi,chr13,56609602,56639339
22373,Tgfbr1,chr4,47353221,47414931
22374,Tgfbr2,chr9,116087697,116175363
22375,Tgfbr3,chr5,107106569,107289629
22376,Tgfbrap1,chr1,43047199,43098637
22377,Tgif1,chr17,70844204,70853546
22378,Tgif2,chr2,156840006,156855570
22379,Tgif2lx1,chrX,118479707,118480737
22380,Tgif2lx2,chrX,118427226,118428256
22381,Tgm1,chr14,55700008,55713492
22382,Tgm2,chr2,158116401,158146436
22383,Tgm3,chr2,130012348,130050399
22384,Tgm4,chr9,123034738,123067561
22385,Tgm5,chr2,121046110,121085841
22386,Tgm6,chr2,130112415,130154232
22387,Tgoln1,chr6,72608431,72617000
22388,Tgs1,chr4,3574874,3616619
22389,Tgtp1,chr11,48985326,48994172
22390,Tgtp2,chr11,49057193,49064206
22391,Th,chr7,142892751,142931128
22392,Tha1,chr11,117867951,117873481
22393,Thada,chr17,84190055,84466196
22394,Thap1,chr8,26158140,26164151
22395,Thap11,chr8,105855102,105856950
22396,Thap2,chr10,115369965,115384435
22397,Thap3,chr4,151982638,151988997
22398,Thap4,chr1,93701934,93754864
22399,Thap6,chr5,91962388,91972066
22400,Thap7,chr16,17527981,17531136
22401,Thap8,chr7,30280093,30290237
22402,Thbd,chr2,148404465,148408188
22403,Thbs1,chr2,118111875,118127133
22404,Thbs2,chr17,14665499,14694262
22405,Thbs3,chr3,89215179,89226837
22406,Thbs4,chr13,92751589,92794818
22407,Theg,chr10,79576378,79587331
22408,Thegl,chr5,77016022,77061529
22409,Them4,chr3,94310088,94332540
22410,Them5,chr3,94342098,94347352
22411,Them6,chr15,74721203,74724639
22412,Them7,chr2,105224319,105379796
22413,Themis,chr10,28668359,28883818
22414,Themis2,chr4,132781842,132796387
22415,Themis3,chr17,66555251,66594621
22416,Thg1l,chr11,45946842,45955494
22417,Thnsl1,chr2,21205723,21215009
22418,Thnsl2,chr6,71128165,71144439
22419,Thoc1,chr18,9958179,9995484
22420,Thoc2,chrX,41794990,41920674
22421,Thoc3,chr13,54458836,54468849
22422,Thoc5,chr11,4895319,4928867
22423,Thoc6,chr17,23668613,23673882
22424,Thoc7,chr14,13949013,13961225
22425,Thop1,chr10,81070034,81082559
22426,Thpo,chr16,20725157,20734511
22427,Thra,chr11,98740637,98769006
22428,Thrap3,chr4,126164081,126202760
22429,Thrb,chr14,17660959,18038088
22430,Thrsp,chr7,97412937,97417730
22431,Thsd1,chr8,22227312,22261334
22432,Thsd4,chr9,59966930,60522046
22433,Thsd7a,chr6,12311609,12749410
22434,Thsd7b,chr1,129273301,130219278
22435,Thtpa,chr14,55053883,55098986
22436,Thumpd1,chr7,119715092,119720798
22437,Thumpd2,chr17,81026326,81065085
22438,Thumpd3,chr6,113046224,113068273
22439,Thy1,chr9,44043383,44048579
22440,Thyn1,chr9,26999676,27007330
22441,Tia1,chr6,86404218,86433405
22442,Tial1,chr7,128439776,128461717
22443,Tiam1,chr16,89787110,89980080
22444,Tiam2,chr17,3326572,3519397
22445,Ticam1,chr17,56269318,56276786
22446,Ticam2,chr18,46559154,46574533
22447,Ticrr,chr7,79660195,79698148
22448,Tie1,chr4,118471190,118490061
22449,Tifa,chr3,127789804,127832164
22450,Tifab,chr13,56173702,56178885
22451,Tigar,chr6,127085115,127109557
22452,Tigd2,chr6,59208869,59212033
22453,Tigd3,chr19,5891138,5894107
22454,Tigd4,chr3,84593573,84597032
22455,Tigd5,chr15,75909734,75914535
22456,Tigit,chr16,43648860,43664184
22457,Timd2,chr11,46668959,46707061
22458,Timd4,chr11,46810799,46844332
22459,Timeless,chr10,128232064,128252941
22460,Timm10,chr2,84826996,84830213
22461,Timm10b,chr7,105640055,105643637
22462,Timm13,chr10,80899449,80900969
22463,Timm17a,chr1,135295212,135313778
22464,Timm17b,chrX,7899356,7908351
22465,Timm21,chr18,84947293,84951524
22466,Timm22,chr11,76406951,76416292
22467,Timm23,chr14,32180161,32201898
22468,Timm44,chr8,4259730,4275913
22469,Timm50,chr7,28305515,28312072
22470,Timm8a1,chrX,134537255,134541865
22471,Timm8a2,chr14,122034673,122038420
22472,Timm8b,chr9,50603900,50605320
22473,Timm9,chr12,71123172,71136675
22474,Timmdc1,chr16,38498346,38522663
22475,Timp1,chrX,20870165,20874735
22476,Timp2,chr11,118301068,118355740
22477,Timp3,chr10,86300371,86349506
22478,Timp4,chr6,115241891,115252205
22479,Tinag,chr9,76951692,77045794
22480,Tinagl1,chr4,130164453,130175122
22481,Tinf2,chr14,55679082,55681817
22482,Tiparp,chr3,65528409,65555518
22483,Tipin,chr9,64281606,64304792
22484,Tiprl,chr1,165212285,165236996
22485,Tirap,chr9,35184550,35200291
22486,Tjap1,chr17,46257850,46283026
22487,Tjp1,chr7,65296164,65527781
22488,Tjp2,chr19,24094522,24225026
22489,Tjp3,chr10,81273206,81291267
22490,Tk1,chr11,117815525,117826092
22491,Tk2,chr8,104226690,104248558
22492,Tkfc,chr19,10592199,10604258
22493,Tkt,chr14,30548358,30574722
22494,Tktl1,chrX,74177258,74208500
22495,Tktl2,chr8,66511755,66518335
22496,Tlcd1,chr11,78176710,78181909
